,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,2pointer_PCT_HOME,3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,2pointer_PCT_AWAY,3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
94,2004-02-10,1610612748,Heat,0.444,0.455,0.778,17.0,37.0,1610612747,Lakers,0.494,0.375,0.632,20.0,44.0,0
95,2004-03-03,1610612745,Rockets,0.467,0.318,0.842,25.0,36.0,1610612747,Lakers,0.487,0.389,0.536,24.0,36.0,0
96,2004-02-11,1610612745,Rockets,0.548,0.545,0.842,21.0,41.0,1610612747,Lakers,0.4,0.5,0.7,17.0,35.0,1
97,2004-02-25,1610612743,Nuggets,0.558,0.5,0.677,26.0,38.0,1610612747,Lakers,0.516,0.375,0.8,35.0,35.0,0
98,2004-01-07,1610612743,Nuggets,0.495,0.385,0.762,31.0,60.0,1610612747,Lakers,0.386,0.308,0.767,26.0,37.0,1
99,2004-01-22,1610612742,Mavericks,0.488,0.538,0.731,28.0,51.0,1610612747,Lakers,0.403,0.294,0.828,13.0,36.0,1
100,2003-12-04,1610612742,Mavericks,0.374,0.375,0.833,16.0,45.0,1610612747,Lakers,0.442,0.368,0.775,25.0,58.0,0
101,2003-11-07,1610612740,Pelicans,0.573,0.522,0.727,31.0,36.0,1610612747,Lakers,0.461,0.3,0.731,29.0,32.0,1
102,2004-03-10,1610612738,Celtics,0.463,0.316,0.818,18.0,38.0,1610612747,Lakers,0.464,0.333,0.667,26.0,50.0,0
103,2004-02-18,1610612744,Warriors,0.488,0.357,0.667,17.0,38.0,1610612747,Lakers,0.487,0.4,0.571,23.0,49.0,0
104,2003-12-23,1610612744,Warriors,0.481,0.286,0.829,20.0,42.0,1610612747,Lakers,0.506,0.444,0.48,27.0,37.0,1
105,2004-02-28,1610612764,Wizards,0.449,0.688,0.731,17.0,45.0,1610612747,Lakers,0.556,0.318,0.714,37.0,42.0,0
106,2004-03-08,1610612762,Jazz,0.392,0.125,0.853,18.0,43.0,1610612747,Lakers,0.403,0.364,0.677,17.0,35.0,1
107,2004-01-24,1610612762,Jazz,0.507,0.333,0.857,23.0,38.0,1610612747,Lakers,0.467,0.538,0.64,23.0,35.0,0
108,2003-12-03,1610612759,Spurs,0.417,0.286,0.71,14.0,47.0,1610612747,Lakers,0.423,0.444,0.69,15.0,40.0,0
109,2003-11-06,1610612759,Spurs,0.407,0.467,0.818,19.0,47.0,1610612747,Lakers,0.435,0.214,0.622,19.0,66.0,0
110,2004-04-14,1610612757,Trail Blazers,0.484,0.364,0.667,28.0,55.0,1610612747,Lakers,0.398,0.292,0.593,27.0,51.0,0
111,2003-12-13,1610612757,Trail Blazers,0.511,0.474,0.65,29.0,45.0,1610612747,Lakers,0.506,0.25,0.815,24.0,38.0,1
