,TEAM_NAME,2pointer_PCT_AVG,3pointer_PCT_AVG,FreeThrow_PCT_AVG,Assists_AVG,Rebounds_AVG,WINS,Year,Attendance
249,Magic,45.673170731707316,34.97560975609756,75.81585365853658,23.573170731707314,43.3170731707317,35,2015,827.702
250,Magic,44.00487804878049,32.87073170731708,74.83780487804879,22.195121951219512,43.18292682926829,29,2016,825.901
251,Magic,45.296341463414635,34.80121951219512,76.18658536585366,23.426829268292686,41.63414634146341,25,2017,811.366
252,Magic,45.42926829268292,35.69146341463414,78.20243902439023,25.548780487804876,45.41463414634146,42,2018,811.453
253,Magic,44.18833017077799,34.01389943074003,76.19743833017078,24.008064516129032,44.610056925996204,30,2019,820.569
254,Magic,43.13275641025641,34.03467948717949,77.69006410256411,21.861858974358974,45.391987179487174,23,2020,682.096
255,Mavericks,45.84146341463414,35.75243902439025,78.83170731707317,19.634146341463413,42.92682926829268,58,2004,785.739
256,Mavericks,46.321951219512194,37.54390243902439,78.5670731707317,17.963414634146343,42.20731707317073,60,2005,800.144
257,Mavericks,46.89512195121951,38.1829268292683,80.7609756097561,19.902439024390244,41.890243902439025,67,2006,776.176
258,Mavericks,46.573170731707314,35.58780487804878,81.27560975609755,20.975609756097562,43.0,51,2007,771.017
259,Mavericks,46.30243902439024,35.42926829268293,82.21219512195121,21.695121951219512,42.73170731707317,50,2008,783.739
260,Mavericks,46.51951219512195,37.08536585365854,81.65365853658535,23.378048780487806,41.70731707317073,55,2009,790.801
261,Mavericks,47.5329268292683,36.44268292682927,77.49999999999999,23.829268292682926,41.4390243902439,57,2010,799.55
262,Mavericks,44.36212121212121,34.05909090909091,77.13030303030303,20.909090909090907,42.75757575757576,36,2011,808.879
263,Mavericks,46.267073170731706,36.609756097560975,79.19634146341463,23.24390243902439,41.91463414634146,41,2012,652.179
264,Mavericks,47.474390243902434,38.18048780487805,78.8829268292683,23.597560975609756,40.90243902439025,49,2013,780.353
265,Mavericks,46.35365853658537,34.90365853658537,75.63536585365853,22.51219512195122,42.26829268292683,50,2014,812.292
266,Mavericks,44.479268292682924,34.301219512195125,79.29878048780488,22.109756097560975,43.07317073170732,42,2015,812.292
267,Mavericks,44.03414634146341,35.536585365853654,79.72439024390245,20.79268292682927,38.57317073170732,33,2016,812.292
268,Mavericks,44.55121951219512,36.0890243902439,76.31829268292682,22.65853658536585,41.25609756097561,24,2017,810.741
269,Mavericks,44.76585365853658,34.14512195121951,74.15243902439023,23.390243902439025,45.3170731707317,33,2018,792.608
270,Mavericks,46.26573083778966,36.914126559714795,77.3035650623886,24.482174688057043,47.02629233511587,40,2019,779.087
271,Mavericks,46.874487179487176,35.74535256410256,78.14163461538462,23.111538461538462,43.47596153846154,45,2020,620.789
272,Nets,43.015853658536585,35.98658536585366,77.0780487804878,21.609756097560975,39.53658536585366,42,2004,613.051
273,Nets,44.04268292682927,32.4329268292683,75.64999999999999,22.975609756097562,40.98780487804878,49,2005,618.681
274,Nets,45.67439024390244,35.84268292682927,72.80487804878048,23.926829268292682,40.8170731707317,41,2006,691.543
275,Nets,44.34390243902438,34.18292682926829,74.12926829268292,23.475609756097562,41.86585365853658,34,2007,693.955
276,Nets,44.882926829268285,37.4390243902439,77.8560975609756,19.951219512195124,39.81707317073171,34,2008,641.921
277,Nets,42.95975609756098,31.776829268292683,77.99390243902438,18.78048780487805,39.69512195121951,12,2009,621.062
278,Nets,44.16463414634146,34.4719512195122,76.30975609756098,21.01219512195122,40.84146341463415,24,2010,537.23
279,Nets,42.587878787878786,33.51363636363636,78.17878787878789,19.863636363636363,40.33333333333333,22,2011,581.378
280,Nets,45.00121951219512,35.636585365853655,73.21463414634147,20.34146341463415,42.76829268292683,49,2012,460.719
281,Nets,45.96219512195122,36.16341463414634,75.44024390243902,20.902439024390244,38.146341463414636,44,2013,704.702
282,Nets,45.22682926829269,32.71951219512195,74.81219512195122,20.926829268292682,42.35365853658537,38,2014,707.331
283,Nets,45.39878048780488,34.84390243902439,75.21341463414635,22.304878048780488,42.40243902439025,21,2015,698.529
284,Nets,44.541463414634144,33.72073170731708,78.7280487804878,21.414634146341463,43.90243902439025,20,2016,620.142
285,Nets,44.21463414634147,35.5890243902439,77.91463414634146,23.670731707317074,44.4390243902439,28,2017,632.608
286,Nets,44.96219512195122,35.2780487804878,74.6719512195122,23.829268292682926,46.57317073170732,42,2018,622.278
287,Nets,44.4859375,34.328125,74.5359375,24.046875,48.484375,30,2019,612.597
288,Nets,49.19523809523809,38.62023809523809,79.96904761904761,26.69047619047619,44.404761904761905,55,2020,524.907
289,Nuggets,45.97317073170732,33.69024390243902,75.95,23.878048780487806,41.951219512195124,49,2004,721.476
290,Nuggets,46.236585365853664,32.96829268292682,74.29024390243903,23.426829268292682,41.329268292682926,44,2005,723.949
291,Nuggets,46.610975609756096,33.28048780487804,74.61219512195122,23.414634146341463,43.40243902439025,45,2006,702.645
292,Nuggets,47.03414634146342,35.14390243902439,75.2451219512195,24.682926829268293,44.09756097560975,50,2007,706.437
293,Nuggets,46.984146341463415,36.75121951219512,75.84268292682927,22.195121951219512,41.609756097560975,54,2008,711.962
294,Nuggets,46.78536585365853,35.636585365853655,77.10000000000001,20.963414634146343,41.390243902439025,53,2009,706.165
295,Nuggets,47.550000000000004,37.981707317073166,76.58170731707317,22.109756097560975,41.98780487804878,50,2010,737.812
296,Nuggets,47.65909090909091,33.48181818181818,73.60303030303031,23.954545454545453,43.07575757575758,38,2011,692.968
297,Nuggets,47.97073170731707,34.21219512195122,69.90243902439023,24.414634146341463,45.036585365853654,57,2012,561.966
298,Nuggets,44.74512195121952,35.71951219512195,72.7109756097561,22.414634146341463,45.4390243902439,36,2013,730.616
299,Nuggets,43.44390243902439,32.70243902439024,73.28048780487805,21.804878048780488,44.69512195121951,30,2014,692.898
300,Nuggets,44.235365853658536,33.68292682926829,76.98292682926828,22.65853658536585,44.6219512195122,33,2015,602.707
301,Nuggets,47.0890243902439,36.81219512195122,77.23414634146341,25.329268292682926,46.3780487804878,40,2016,577.898
302,Nuggets,47.03414634146341,36.72073170731707,77.09634146341465,25.109756097560975,44.51219512195122,46,2017,605.585
303,Nuggets,46.69512195121951,34.97073170731707,76.3780487804878,27.378048780487802,46.390243902439025,54,2018,702.796
304,Nuggets,47.196969696969695,35.26117424242424,76.95520833333333,26.508049242424242,44.26467803030303,43,2019,756.457
305,Nuggets,48.852439024390236,38.084146341463416,80.26585365853659,27.0609756097561,44.329268292682926,51,2020,633.153
306,Pacers,43.34878048780488,34.81829268292683,79.00975609756097,18.15853658536585,40.073170731707314,44,2004,678.326
307,Pacers,44.52195121951219,34.58292682926829,73.85121951219512,19.890243902439025,42.15853658536585,41,2005,696.764
308,Pacers,43.9280487804878,33.734146341463415,75.6390243902439,20.48780487804878,41.84146341463415,35,2006,663.368
309,Pacers,44.40487804878048,37.67439024390244,76.70975609756097,22.73170731707317,43.13414634146341,36,2007,629.75
310,Pacers,45.59268292682926,38.1280487804878,80.40121951219513,21.646341463414636,43.71951219512195,36,2008,501.092
311,Pacers,44.30609756097561,34.6890243902439,77.69146341463416,21.097560975609753,41.5,32,2009,581.472
312,Pacers,44.41341463414634,34.985365853658536,77.82317073170732,19.646341463414636,43.548780487804876,37,2010,582.295
313,Pacers,43.8969696969697,36.70151515151515,78.22272727272728,18.606060606060606,43.878787878787875,42,2011,555.077
314,Pacers,43.754664634146344,34.888292682926824,74.9644512195122,20.30609756097561,45.83506097560976,49,2012,467.561
315,Pacers,45.00365853658537,35.63170731707317,77.91341463414633,20.134146341463413,44.69512195121951,56,2013,626.069
316,Pacers,44.06463414634146,35.213414634146346,75.79146341463414,21.426829268292682,44.853658536585364,38,2014,717.542
317,Pacers,45.07317073170732,34.88292682926829,76.33292682926829,21.23170731707317,44.21951219512195,45,2015,691.434
318,Pacers,46.59146341463415,37.15365853658537,80.60487804878049,22.487804878048777,42.0,42,2016,690.733
319,Pacers,47.29311846689895,36.613646922183506,77.9037456445993,22.14924506387921,42.37340301974449,49,2017,684.578
320,Pacers,47.61951219512195,37.23658536585366,75.1609756097561,25.951219512195124,43.02439024390244,48,2018,658.119
321,Pacers,47.868229166666666,36.19654356060606,78.12902462121212,25.939867424242422,42.83712121212121,39,2019,689.31
322,Pacers,47.533217189314755,36.260336817653894,79.16080139372824,27.243321718931476,42.90301974448316,42,2020,529.002
323,Pelicans,41.512195121951216,30.242682926829268,77.3939024390244,21.024390243902438,40.24390243902439,18,2004,587.613
324,Pelicans,44.130487804878044,34.4,75.84756097560977,18.524390243902438,40.20731707317073,38,2005,583.07
325,Pelicans,44.67560975609756,36.44268292682927,74.58780487804879,18.74390243902439,43.13414634146341,39,2006,744.92
326,Pelicans,46.55365853658536,38.23780487804878,76.77073170731707,21.768292682926827,41.84146341463415,56,2007,731.165
327,Pelicans,45.7609756097561,35.55609756097561,80.65975609756097,19.621951219512194,39.69512195121951,49,2008,581.432
328,Pelicans,46.584146341463416,36.15243902439024,77.02926829268293,22.29268292682927,40.26829268292683,37,2009,695.727
329,Pelicans,45.95,36.24634146341463,76.63536585365854,20.621951219512194,40.14634146341463,46,2010,620.366
330,Pelicans,45.28484848484848,33.627272727272725,76.05,20.727272727272727,41.13636363636364,21,2011,603.088
331,Pelicans,44.889024390243904,35.834146341463416,77.98414634146341,20.98780487804878,41.63414634146341,27,2012,498.618
332,Pelicans,46.02682926829268,37.25,77.17682926829268,21.28048780487805,41.69512195121951,34,2013,565.93
333,Pelicans,45.851219512195115,37.15,74.81341463414634,22.024390243902438,43.451219512195124,45,2014,672.029
334,Pelicans,44.892682926829266,35.76341463414634,77.92560975609757,22.170731707317074,42.609756097560975,30,2015,683.757
335,Pelicans,45.09390243902438,34.665853658536584,74.71219512195123,22.79268292682927,43.6829268292683,34,2016,688.549
336,Pelicans,48.440621370499414,35.89889663182346,77.36565040650407,26.777293844367016,44.37340301974449,49,2017,663.099
337,Pelicans,47.45609756097561,34.40731707317073,75.74634146341464,27.024390243902438,47.29268292682927,33,2018,673.92
338,Pelicans,46.3859375,37.2765625,72.55625,27.0,47.015625,28,2019,656.183
339,Pelicans,47.9272256097561,34.31475609756098,72.54887195121952,25.75609756097561,47.09573170731707,35,2020,528.172
340,Pistons,44.515853658536585,34.61707317073171,73.89512195121951,21.792682926829265,43.42682926829268,54,2004,872.902
341,Pistons,45.61585365853659,38.834146341463416,72.6390243902439,24.03658536585366,40.51219512195122,64,2005,905.116
342,Pistons,45.54024390243902,34.358536585365854,76.95,21.5609756097561,40.51219512195122,53,2006,905.116
343,Pistons,45.82317073170732,36.640243902439025,76.91829268292682,22.329268292682926,41.42682926829268,59,2007,905.116
344,Pistons,45.53414634146342,34.18414634146341,74.15609756097561,20.597560975609756,41.42682926829268,39,2008,905.116
345,Pistons,44.66829268292683,30.570731707317073,72.84878048780487,19.402439024390244,40.18292682926829,27,2009,896.971
346,Pistons,46.036585365853654,37.00731707317073,74.09268292682927,21.097560975609756,38.6219512195122,30,2010,768.826
347,Pistons,43.95,33.46969696969697,75.92878787878787,18.666666666666668,40.25757575757576,25,2011,683.08
348,Pistons,45.082926829268295,35.34268292682927,70.15731707317074,21.24390243902439,42.1219512195122,29,2012,475.638
349,Pistons,44.726829268292676,31.24634146341463,66.86341463414635,20.902439024390244,45.3780487804878,29,2013,606.094
350,Pistons,43.30121951219512,33.962195121951225,70.31951219512194,21.597560975609756,44.890243902439025,32,2014,615.238
351,Pistons,44.036585365853654,34.37926829268293,67.5170731707317,19.4390243902439,46.31707317073171,44,2015,625.917
352,Pistons,44.88414634146341,32.68780487804877,72.21951219512195,21.121951219512198,45.6829268292683,37,2016,677.138
353,Pistons,45.01585365853658,37.228048780487796,74.13780487804877,22.78048780487805,43.73170731707317,39,2017,655.141
354,Pistons,44.10975609756097,34.578048780487805,75.26707317073172,22.5,44.97560975609756,41,2018,713.945
355,Pistons,45.93636363636364,36.828787878787885,74.44696969696969,24.075757575757578,41.71212121212121,20,2019,675.963
356,Pistons,45.22432432432432,34.9472972972973,75.09864864864865,24.18918918918919,42.7972972972973,21,2020,509.463
357,Raptors,44.45,38.51829268292683,77.01951219512195,20.365853658536587,40.09756097560975,33,2004,750.608
358,Raptors,45.52317073170732,37.052439024390246,79.00365853658538,19.426829268292682,38.47560975609756,27,2005,703.388
359,Raptors,46.41585365853659,35.65609756097561,78.59146341463415,22.21951219512195,39.451219512195124,47,2006,699.332
360,Raptors,46.95487804878049,38.94878048780488,81.67073170731707,23.817073170731707,40.07317073170732,41,2007,748.603
361,Raptors,45.94756097560976,37.47439024390244,82.4,22.378048780487802,40.42682926829268,33,2008,796.835
362,Raptors,48.47195121951219,37.21585365853659,76.10609756097561,22.0,40.40243902439025,40,2009,769.707
363,Raptors,46.70853658536585,30.841463414634145,75.34878048780487,21.890243902439025,40.3170731707317,22,2010,733.784
364,Raptors,44.10757575757576,33.2060606060606,76.15,20.939393939393938,41.984848484848484,23,2011,679.208
365,Raptors,44.57926829268292,33.65487804878049,78.53048780487806,21.524390243902438,40.20731707317073,34,2012,555.584
366,Raptors,44.701219512195124,37.03170731707317,78.01829268292684,21.182926829268293,42.52439024390244,48,2013,743.936
367,Raptors,45.58414634146341,35.11707317073171,79.03292682926828,20.74390243902439,41.548780487804876,49,2014,748.339
368,Raptors,45.26219512195122,36.62560975609756,77.85121951219513,18.731707317073173,43.41463414634146,56,2015,809.824
369,Raptors,46.52439024390244,36.49268292682927,79.57317073170732,18.5,43.25609756097561,51,2016,812.863
370,Raptors,47.34149245063879,35.9256968641115,78.83313008130082,24.346399535423927,43.906213704994194,60,2017,813.05
371,Raptors,47.58780487804878,36.51829268292683,80.84268292682927,25.426829268292682,45.19512195121951,58,2018,813.431
372,Raptors,45.9484375,37.456250000000004,79.99062500000001,25.375,45.203125,46,2019,812.822
373,Raptors,44.86639194139194,36.93928571428572,80.71776556776558,24.12912087912088,42.158424908424905,33,2020,633.456
374,Rockets,44.37926829268293,36.546341463414635,78.57317073170731,21.134146341463413,42.3780487804878,51,2004,640.794
375,Rockets,43.336585365853665,32.83658536585365,75.44756097560976,19.268292682926827,41.63414634146341,34,2005,663.444
376,Rockets,44.57682926829268,37.017073170731706,75.53414634146341,20.78048780487805,43.329268292682926,52,2006,636.11
377,Rockets,44.91341463414634,33.860975609756096,72.49146341463415,21.426829268292682,44.64634146341463,55,2007,678.362
378,Rockets,45.43536585365853,37.391463414634146,80.58536585365854,20.268292682926827,42.97560975609756,53,2008,718.524
379,Rockets,44.83536585365853,35.1780487804878,77.42439024390244,21.829268292682926,41.97560975609756,42,2009,699.28
380,Rockets,45.55853658536585,36.63170731707317,80.22682926829268,23.84146341463415,42.8170731707317,43,2010,677.658
381,Rockets,45.01969696969697,36.1,77.97878787878787,21.272727272727273,42.166666666666664,34,2011,663.839
382,Rockets,46.108536585365854,36.58170731707317,75.51219512195122,23.195121951219512,43.42682926829268,45,2012,506.994
383,Rockets,47.353658536585364,35.65975609756098,71.39024390243902,21.402439024390244,45.329268292682926,54,2013,683.564
384,Rockets,44.47195121951219,34.84756097560975,71.79146341463414,22.195121951219512,43.6829268292683,56,2014,743.082
385,Rockets,45.25,34.80609756097561,69.9560975609756,22.20731707317073,43.0609756097561,41,2015,747.412
386,Rockets,46.328048780487805,35.61829268292683,76.47560975609757,25.24390243902439,44.36585365853659,55,2016,737.244
387,Rockets,46.03806620209059,36.27717770034843,77.93855981416957,21.460511033681765,43.375725900116144,66,2017,695.903
388,Rockets,45.079268292682926,35.36341463414634,79.21463414634147,21.23170731707317,42.0609756097561,53,2018,716.008
389,Rockets,45.4703125,34.896874999999994,78.9765625,21.484375,44.921875,40,2019,740.392
390,Rockets,44.28018292682927,33.79722560975609,74.92902439024391,23.545731707317074,42.22134146341463,21,2020,578.458
391,Spurs,45.46707317073171,36.32317073170732,72.69146341463414,21.597560975609756,42.390243902439025,59,2004,739.706
392,Spurs,47.22195121951219,37.769512195121955,69.95731707317074,20.9390243902439,41.451219512195124,63,2005,750.97
393,Spurs,47.604878048780485,37.632926829268285,75.77560975609757,22.121951219512198,40.707317073170735,58,2006,770.677
394,Spurs,45.7609756097561,36.891463414634146,75.74024390243903,20.951219512195124,41.256097560975604,56,2007,764.823
395,Spurs,46.609756097560975,38.99756097560976,76.34878048780487,21.170731707317074,41.048780487804876,54,2008,761.149
396,Spurs,47.41463414634146,36.53170731707317,74.09512195121951,22.304878048780488,42.78048780487805,50,2009,749.048
397,Spurs,47.66341463414634,39.55853658536586,76.1,22.390243902439025,41.85365853658537,61,2010,741.676
398,Spurs,47.949999999999996,39.628787878787875,73.78030303030303,23.15151515151515,42.96969696969697,50,2011,750.879
399,Spurs,48.25121951219512,37.72073170731707,78.89634146341461,25.097560975609756,41.30487804878049,58,2012,607.095
400,Spurs,48.73536585365854,39.70975609756098,78.06341463414634,25.170731707317074,43.26829268292683,62,2013,755.7
401,Spurs,46.96585365853659,36.18048780487805,78.1670731707317,24.390243902439025,43.63414634146341,55,2014,755.031
402,Spurs,48.47439024390244,37.96951219512195,80.77926829268293,24.512195121951223,43.91463414634146,67,2015,762.855
403,Spurs,47.036585365853654,39.40121951219512,79.69024390243902,23.829268292682926,43.8780487804878,61,2016,756.445
404,Spurs,45.72563879210221,35.302642276422766,77.8588269454123,22.74506387921022,44.05226480836237,47,2017,755.347
405,Spurs,47.95975609756097,39.667073170731705,81.96219512195123,24.548780487804876,44.71951219512195,48,2018,754.562
406,Spurs,47.115606060606055,36.85363636363637,80.52727272727273,24.595454545454544,44.49242424242424,27,2019,750.616
407,Spurs,46.24595238095238,35.382380952380956,79.72738095238095,24.576190476190476,44.420833333333334,38,2020,550.515
408,Suns,47.84024390243902,39.107317073170734,74.60853658536585,23.5,44.13414634146341,62,2004,670.385
409,Suns,47.96951219512196,39.7280487804878,80.65365853658537,26.573170731707314,41.804878048780495,54,2005,726.066
410,Suns,49.53048780487805,40.082926829268295,80.26829268292684,25.878048780487806,40.48780487804878,61,2006,730.179
411,Suns,50.0719512195122,38.73292682926829,78.72073170731709,26.682926829268293,41.5,55,2007,755.302
412,Suns,50.43536585365853,38.49512195121952,74.18414634146342,23.231707317073173,41.70731707317073,46,2008,755.302
413,Suns,49.295121951219514,40.94756097560976,76.77439024390245,23.317073170731707,43.0,54,2009,755.302
414,Suns,47.131707317073165,36.926829268292686,76.3719512195122,23.71951219512195,40.23170731707317,40,2010,723.582
415,Suns,45.92878787878788,34.29545454545454,75.97878787878788,22.515151515151516,41.696969696969695,33,2011,720.249
416,Suns,44.36219512195122,32.83170731707317,74.55975609756098,22.621951219512198,41.6219512195122,25,2012,514.718
417,Suns,46.49878048780488,37.55853658536586,75.15487804878049,19.0609756097561,43.03658536585366,48,2013,632.913
418,Suns,45.19878048780488,33.75975609756098,75.8719512195122,20.23170731707317,43.15853658536585,39,2014,650.739
419,Suns,43.53536585365853,34.43658536585366,74.65731707317073,20.74390243902439,44.829268292682926,23,2015,693.862
420,Suns,45.235365853658536,33.31341463414634,77.61707317073171,19.5609756097561,44.975609756097555,24,2016,701.405
421,Suns,44.33048780487805,33.53780487804878,73.75853658536585,21.25609756097561,44.1219512195122,21,2017,708.639
422,Suns,45.97073170731707,32.756097560975604,77.86219512195122,23.865853658536587,40.3780487804878,19,2018,674.655
423,Suns,46.46976190476191,35.17523809523809,82.31761904761905,27.183333333333334,43.076190476190476,26,2019,627.023
424,Suns,48.98780487804878,37.889024390243904,84.23536585365854,26.878048780487806,43.31707317073171,60,2020,550.633
425,Thunder,44.51341463414634,36.61951219512195,78.62439024390244,18.134146341463413,40.8780487804878,52,2004,625.474
426,Thunder,45.923170731707316,37.12682926829268,78.00731707317073,20.682926829268293,39.58536585365854,35,2005,675.49
427,Thunder,46.041463414634144,35.55121951219512,78.89756097560976,20.670731707317074,39.63414634146341,31,2006,664.157
428,Thunder,44.58048780487805,32.539024390243895,76.67804878048781,21.31707317073171,44.6219512195122,20,2007,654.163
429,Thunder,44.800000000000004,34.1109756097561,78.38536585365854,20.28048780487805,42.63414634146342,23,2008,547.556
430,Thunder,46.32073170731707,33.896341463414636,80.62439024390244,19.98780487804878,43.5,50,2009,747.732
431,Thunder,46.609756097560975,34.92926829268293,82.22439024390245,20.390243902439025,42.76829268292683,55,2010,738.149
432,Thunder,47.18030303030303,36.25151515151515,80.82878787878788,18.545454545454547,43.68181818181819,47,2011,744.068
433,Thunder,48.141463414634146,37.657317073170724,82.89268292682927,21.378048780487802,43.64634146341463,60,2012,600.699
434,Thunder,47.22560975609756,36.44390243902439,80.4109756097561,21.878048780487802,44.73170731707317,59,2013,746.323
435,Thunder,44.796341463414635,33.56463414634146,74.12926829268294,20.5,47.51219512195122,45,2014,746.323
436,Thunder,47.676829268292686,35.0,78.62926829268292,22.96341463414634,48.6219512195122,55,2015,746.323
437,Thunder,45.208536585365856,32.65365853658536,74.76951219512196,20.98780487804878,46.6219512195122,47,2016,746.323
438,Thunder,45.34271196283392,35.37828106852497,71.63243321718932,21.283101045296167,45.06997677119628,49,2017,746.323
439,Thunder,45.485365853658536,35.1329268292683,71.39756097560975,23.378048780487802,48.07317073170732,49,2018,746.323
440,Thunder,47.39325513196481,35.422287390029325,79.99623655913979,21.8475073313783,42.66764418377322,40,2019,746.323
441,Thunder,43.9092987804878,33.90411585365853,72.44640243902438,21.979268292682928,45.53475609756097,26,2020,600.699
442,Timberwolves,46.01341463414634,34.89512195121951,79.55731707317074,23.390243902439025,43.01219512195122,44,2004,723.071
443,Timberwolves,45.695121951219505,32.6170731707317,75.75731707317073,20.926829268292686,39.42682926829268,33,2005,704.438
444,Timberwolves,46.18780487804878,35.46951219512195,79.3451219512195,22.536585365853657,40.15853658536585,32,2006,662.167
445,Timberwolves,45.199999999999996,34.547560975609755,73.61341463414635,19.878048780487806,41.36585365853659,22,2007,655.947
446,Timberwolves,44.21585365853659,34.71219512195122,77.2060975609756,20.414634146341463,41.670731707317074,24,2008,593.537
447,Timberwolves,45.01463414634146,33.84512195121951,74.53414634146341,19.829268292682926,42.90243902439025,15,2009,594.743
448,Timberwolves,44.12073170731708,37.49146341463415,77.09634146341463,20.121951219512198,44.40243902439025,17,2010,619.17
449,Timberwolves,43.380303030303025,32.9,77.23636363636363,19.545454545454547,43.727272727272734,26,2011,624.96
450,Timberwolves,44.0890243902439,30.060975609756095,74.29878048780488,22.390243902439025,42.02439024390244,31,2012,577.197
451,Timberwolves,44.58658536585366,33.8219512195122,78.11341463414634,23.9390243902439,44.73170731707317,40,2013,669.956
452,Timberwolves,43.87073170731707,32.52195121951219,77.35853658536584,21.597560975609756,40.91463414634146,16,2014,597.157
453,Timberwolves,46.49268292682927,33.55121951219512,79.51341463414634,23.365853658536587,41.5609756097561,29,2015,595.652
454,Timberwolves,46.80731707317073,34.62317073170731,79.78414634146343,23.65853658536585,42.41463414634146,31,2016,581.178
455,Timberwolves,47.70943670150987,35.794744483159114,80.235656213705,22.70354239256678,42.03542392566783,47,2017,607.203
456,Timberwolves,45.72073170731707,35.53292682926829,78.66219512195121,24.609756097560975,44.79268292682927,36,2018,699.308
457,Timberwolves,44.165625,33.650000000000006,74.8078125,23.828125,44.796875,19,2019,627.543
458,Timberwolves,44.84324324324325,34.97702702702703,76.24054054054054,25.56756756756757,43.527027027027025,25,2020,482.112
459,Trail Blazers,45.203658536585365,35.4109756097561,72.41585365853658,21.0,41.14634146341463,27,2004,684.038
460,Trail Blazers,44.64634146341463,33.77682926829269,68.59512195121951,18.170731707317074,37.670731707317074,21,2005,680.374
461,Trail Blazers,45.02926829268292,34.231707317073166,76.83170731707317,18.451219512195124,39.29268292682927,32,2006,617.019
462,Trail Blazers,44.97317073170731,37.541463414634144,76.5609756097561,21.134146341463413,40.71951219512195,41,2007,670.778
463,Trail Blazers,46.557317073170736,38.349999999999994,76.70853658536585,20.329268292682926,41.70731707317073,54,2008,801.566
464,Trail Blazers,46.206097560975614,35.042682926829265,79.20975609756098,20.414634146341463,40.19512195121951,50,2009,841.499
465,Trail Blazers,44.925609756097565,34.571951219512194,79.78292682926829,21.170731707317074,39.34146341463415,48,2010,840.411
466,Trail Blazers,44.35454545454546,34.28333333333333,79.46969696969697,20.439393939393938,40.66666666666667,28,2011,840.924
467,Trail Blazers,44.87682926829268,35.139024390243904,77.47560975609757,21.75609756097561,40.829268292682926,33,2012,676.384
468,Trail Blazers,45.02073170731707,37.06585365853658,81.5219512195122,23.21951219512195,46.4390243902439,54,2013,813.012
469,Trail Blazers,45.11951219512195,36.11707317073171,80.25487804878048,21.9390243902439,45.85365853658537,51,2014,809.612
470,Trail Blazers,45.09146341463414,36.885365853658534,75.17439024390245,21.317073170731707,45.48780487804878,44,2015,801.733
471,Trail Blazers,46.05365853658536,37.509756097560974,77.9329268292683,21.134146341463413,43.65853658536585,41,2016,794.085
472,Trail Blazers,45.252380952380946,36.65461672473867,80.44610917537747,19.46225319396051,45.54413472706156,49,2017,792.029
473,Trail Blazers,46.90243902439025,36.2109756097561,81.22317073170731,23.01219512195122,47.98780487804878,53,2018,795.328
474,Trail Blazers,46.260110294117645,37.06185661764706,79.47251838235294,20.21047794117647,45.51194852941177,29,2019,799.345
475,Trail Blazers,45.58375,38.79625,82.2775,21.45,44.45,48,2020,608.634
476,Warriors,43.09024390243902,34.2109756097561,71.96707317073171,22.085365853658537,42.74390243902439,34,2004,665.648
477,Warriors,43.391463414634146,34.099999999999994,71.93536585365854,20.65853658536585,42.25609756097561,34,2005,670.368
478,Warriors,46.4,35.19512195121951,71.52804878048781,23.78048780487805,41.41463414634147,42,2006,749.185
479,Warriors,46.06707317073171,35.05243902439024,75.73170731707317,22.353658536585364,43.1829268292683,48,2007,742.267
480,Warriors,45.912195121951214,36.802439024390246,78.78902439024391,20.865853658536587,42.01219512195122,29,2008,804.864
481,Warriors,47.03536585365854,37.15,77.9451219512195,22.426829268292686,38.41463414634147,26,2009,776.66
482,Warriors,46.206097560975614,38.42926829268293,75.4890243902439,22.524390243902438,40.548780487804876,36,2010,739.12
483,Warriors,45.85,37.984848484848484,76.97424242424242,22.272727272727273,39.196969696969695,23,2011,766.398
484,Warriors,45.85487804878049,40.0109756097561,79.26341463414634,22.5,44.951219512195124,47,2012,622.311
485,Warriors,46.231707317073166,37.90487804878049,75.60487804878049,23.31707317073171,45.30487804878049,51,2013,794.32
486,Warriors,47.92317073170732,39.78780487804878,76.73780487804878,27.414634146341463,44.71951219512195,67,2014,803.436
487,Warriors,48.84756097560975,41.423170731707316,76.78414634146343,28.9390243902439,46.19512195121951,73,2015,803.436
488,Warriors,49.59634146341463,38.59512195121951,78.42317073170733,30.378048780487802,44.42682926829268,67,2016,803.436
489,Warriors,50.390476190476186,38.93890824622532,81.22041231126597,29.3130081300813,43.60162601626016,59,2017,803.436
490,Warriors,49.14024390243903,38.45,80.35853658536584,29.426829268292686,46.18292682926829,57,2018,803.436
491,Warriors,43.892504743833015,33.14530360531309,79.948055028463,25.553130929791273,42.84440227703985,15,2019,803.436
492,Warriors,46.651143451143454,37.31874566874567,78.50131670131671,27.396742896742897,43.11088011088011,40,2020,614.176
493,Wizards,43.72560975609756,34.454878048780486,72.39390243902439,19.0609756097561,42.76829268292683,45,2004,645.363
494,Wizards,44.83780487804878,35.96341463414634,75.22195121951219,18.573170731707318,41.20731707317073,42,2005,705.069
495,Wizards,45.03170731707316,34.568292682926824,76.09634146341465,20.24390243902439,41.1829268292683,41,2006,705.062
496,Wizards,44.68048780487804,35.08292682926829,78.28170731707318,19.597560975609756,41.59756097560975,43,2007,753.283
497,Wizards,45.03048780487805,32.301219512195125,76.4170731707317,20.01219512195122,40.07317073170732,19,2008,736.461
498,Wizards,45.019512195121955,34.8780487804878,75.81951219512194,18.98780487804878,41.75609756097561,26,2009,681.117
