,GAME_DATE,HOME_TEAM_ID,HOME_TEAM_NAME,2pointer_PCT_HOME,3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,2pointer_PCT_AWAY,3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
15728,2005-05-07,1610612738,Celtics,0.37,0.222,0.75,14.0,33.0,1610612754,Pacers,0.4639999999999999,0.588,0.767,23.0,40.0,0
15729,2005-05-07,1610612742,Mavericks,0.513,0.5,0.929,21.0,52.0,1610612745,Rockets,0.354,0.1669999999999999,0.833,16.0,33.0,1
15730,2005-05-06,1610612764,Wizards,0.4,0.412,0.655,17.0,40.0,1610612741,Bulls,0.4029999999999999,0.45,0.769,19.0,48.0,1
15731,2005-05-05,1610612754,Pacers,0.36,0.24,0.784,15.0,44.0,1610612738,Celtics,0.411,0.188,0.789,16.0,54.0,0
15732,2005-05-05,1610612745,Rockets,0.486,0.529,0.8,21.0,43.0,1610612742,Mavericks,0.36,0.2689999999999999,0.8240000000000001,14.0,43.0,1
15733,2005-05-04,1610612759,Spurs,0.452,0.375,0.727,23.0,45.0,1610612743,Nuggets,0.439,0.1,0.8,17.0,35.0,1
15734,2005-05-04,1610612741,Bulls,0.471,0.565,0.5670000000000001,24.0,36.0,1610612764,Wizards,0.561,0.1669999999999999,0.6,24.0,49.0,0
15735,2005-05-03,1610612765,Pistons,0.4,0.133,0.815,20.0,46.0,1610612755,76ers,0.444,0.188,0.55,15.0,33.0,1
15736,2005-05-03,1610612738,Celtics,0.4529999999999999,0.286,0.767,15.0,36.0,1610612754,Pacers,0.457,0.4,0.769,21.0,34.0,0
15737,2005-05-03,1610612760,Thunder,0.56,0.471,0.789,25.0,43.0,1610612758,Kings,0.512,0.346,0.778,31.0,25.0,1
15738,2005-05-02,1610612764,Wizards,0.447,0.385,0.846,18.0,49.0,1610612741,Bulls,0.337,0.303,0.738,18.0,43.0,1
15739,2005-05-02,1610612742,Mavericks,0.4679999999999999,0.4,0.6759999999999999,17.0,42.0,1610612745,Rockets,0.493,0.385,0.725,15.0,39.0,1
15740,2005-05-02,1610612743,Nuggets,0.4579999999999999,0.125,0.826,19.0,40.0,1610612759,Spurs,0.482,0.368,0.867,19.0,40.0,0
15741,2005-05-01,1610612758,Kings,0.42,0.286,0.733,15.0,39.0,1610612760,Thunder,0.534,0.36,0.933,23.0,37.0,0
15742,2005-05-01,1610612763,Grizzlies,0.506,0.542,0.75,26.0,28.0,1610612756,Suns,0.603,0.4579999999999999,0.735,26.0,37.0,0
15743,2005-05-01,1610612751,Nets,0.395,0.316,0.838,19.0,37.0,1610612748,Heat,0.5489999999999999,0.5,0.6759999999999999,24.0,39.0,0
15744,2005-05-01,1610612755,76ers,0.429,0.348,0.75,20.0,41.0,1610612765,Pistons,0.43,0.45,0.833,20.0,39.0,0
15745,2005-04-30,1610612754,Pacers,0.2689999999999999,0.286,0.795,15.0,40.0,1610612738,Celtics,0.568,0.5379999999999999,0.826,17.0,37.0,0
15746,2005-04-30,1610612764,Wizards,0.43,0.2,0.7959999999999999,21.0,49.0,1610612741,Bulls,0.3929999999999999,0.2689999999999999,0.765,19.0,44.0,1
15747,2005-04-30,1610612745,Rockets,0.472,0.294,0.769,15.0,37.0,1610612742,Mavericks,0.4579999999999999,0.45,0.815,17.0,32.0,0
15748,2005-04-30,1610612743,Nuggets,0.408,0.3,0.5670000000000001,17.0,39.0,1610612759,Spurs,0.3829999999999999,0.3329999999999999,0.643,19.0,47.0,0
15749,2005-04-29,1610612758,Kings,0.494,0.313,0.917,14.0,30.0,1610612760,Thunder,0.42,0.261,0.882,15.0,38.0,1
