,POINTS,GAMES,MIN,ASSISTS,OFFENSIVE_REBOUNDS,PERSONAL_FOULS,PLAYER_ID,Year,TOP_SCORER,2pointer_PROD,3pointer_PROD,FreeThrow_PROD
327,793.0,79,23.82278481012658,1.0126582278481013,0.7721518987341772,1.518987341772152,Marcus Thornton-201977,2013,0,32.10302836083961,6.597340169844577,2.19964749238904
328,892.0,100,28.25,4.59,0.43,2.83,Mario Chalmers-201596,2013,0,22.8723,3.0056000000000003,3.0300000000000002
333,855.0,93,26.13978494623656,1.1505376344086022,0.4731182795698925,1.8387096774193548,Martell Webster-101110,2013,0,21.649670482136663,7.855474621343508,2.3898716614637534
334,600.0,64,25.328125,1.203125,1.28125,2.3125,Marvin Williams-101107,2013,0,29.14306640625,4.640380859375,1.015869140625
336,748.0,75,28.026666666666667,2.0,1.04,3.0533333333333332,Matt Barnes-2440,2013,0,30.897777777777772,7.073422222222222,1.6181333333333332
339,668.0,80,25.625,1.0875,0.8875,1.825,Maurice Harkless-203090,2013,0,20.90359375,1.6734375,2.6554687500000003
341,179.0,19,22.0,1.1578947368421053,1.1578947368421053,2.210526315789474,Metta World Peace-1897,2013,0,33.0415512465374,3.717451523545707,1.2049861495844876
344,1227.0,76,33.5921052631579,6.131578947368421,1.4342105263157894,3.039473684210526,Michael Carter-Williams-203487,2013,0,86.5595567867036,2.530470914127424,17.724376731301938
348,1425.0,86,32.77906976744186,5.895348837209302,0.5581395348837209,2.0,Mike Conley-201144,2013,0,84.454299621417,4.922931314223905,11.311114115738237
349,1046.0,95,30.347368421052632,2.2736842105263158,0.5473684210526316,2.0105263157894737,Mike Dunleavy-2399,2013,0,36.0394459833795,5.868808864265929,3.2737950138504153
354,878.0,79,20.265822784810126,1.0126582278481013,0.810126582278481,1.620253164556962,Mike Scott-203118,2013,0,38.465630507931415,2.72792821663195,2.9857394648293543
358,851.0,87,24.49425287356322,4.241379310344827,0.5287356321839081,2.7011494252873565,Mo Williams-2590,2013,0,34.11177170035672,3.2929052715021796,1.6665345488175454
359,1793.0,97,35.49484536082474,5.56701030927835,0.4639175257731959,2.3402061855670104,Monta Ellis-101145,2013,0,104.67531087256882,2.4971835476671274,19.742268041237114
360,160.0,23,17.608695652173914,2.4347826086956523,0.391304347826087,1.826086956521739,Nando De Colo-201986,2013,0,15.27977315689981,1.5746691871455576,1.4650283553875236
361,474.0,45,20.31111111111111,2.8666666666666667,0.5111111111111111,2.1333333333333333,Nate Robinson-101126,2013,0,34.38419753086419,5.288888888888889,3.136296296296296
368,1240.0,71,27.6056338028169,1.5352112676056338,0.43661971830985913,2.380281690140845,Nick Young-201156,2013,0,81.28585598095617,10.90160682404285,15.286054354294784
369,1287.0,97,36.05154639175258,5.0,1.3195876288659794,1.8865979381443299,Nicolas Batum-201587,2013,0,49.279413327665004,8.839621638856414,4.328302688914869
373,673.0,53,27.20754716981132,2.4339622641509435,0.4716981132075472,2.4339622641509435,O.J. Mayo-201564,2013,0,52.2313990744037,8.475614097543609,2.8661445354218587
377,565.0,69,19.565217391304348,1.4057971014492754,0.855072463768116,1.6666666666666667,Omri Casspi-201956,2013,0,19.667296786389414,3.0396975425330814,2.2495274102079392
378,105.0,23,15.478260869565217,0.782608695652174,0.30434782608695654,1.0,Orlando Johnson-203111,2013,0,6.669187145557657,1.0207939508506616,1.1909262759924386
381,810.0,87,29.701149425287355,1.6781609195402298,1.9540229885057472,2.4942528735632186,P.J. Tucker-200782,2013,0,24.689126701017308,2.04478795085216,4.643281807372175
383,679.0,67,31.01492537313433,2.746268656716418,1.4328358208955223,3.1492537313432836,Patrick Beverley-201976,2013,0,30.040766317665405,6.625974604588996,2.789930942303408
384,703.0,77,24.545454545454547,1.2857142857142858,1.8181818181818181,2.3506493506493507,Patrick Patterson-202335,2013,0,28.53128689492326,2.2632821723730814,1.1688311688311688
387,2292.0,106,36.009433962264154,3.5377358490566038,0.8113207547169812,2.6132075471698113,Paul George-202331,2013,0,120.0373798504806,14.325827696689213,28.765930936276252
388,1526.0,86,32.93023255813954,3.011627906976744,2.0813953488372094,2.883720930232558,Paul Millsap-200794,2013,0,88.7782585181179,2.9172525689561923,21.48539751216874
389,1206.0,91,27.681318681318682,2.4175824175824174,0.34065934065934067,2.7252747252747254,Paul Pierce-1718,2013,0,40.73783359497645,6.027291389928752,12.397053495954594
390,373.0,51,21.568627450980394,1.2745098039215685,1.392156862745098,2.8823529411764706,Pero Antic-203544,2013,0,17.343329488658206,4.650134563629374,1.494809688581315
395,245.0,41,19.26829268292683,0.8048780487804879,0.8292682926829268,1.7317073170731707,Quincy Miller-203113,2013,0,13.077334919690662,1.73111243307555,1.2325996430696016
396,138.0,17,21.705882352941178,1.6470588235294117,0.7058823529411765,1.411764705882353,Quincy Pondexter-202347,2013,0,18.214532871972317,1.9342560553633217,4.505190311418685
397,350.0,30,32.8,9.8,0.7333333333333333,2.1666666666666665,Rajon Rondo-200765,2013,0,54.833333333333336,2.6,3.1266666666666665
399,1121.0,86,30.069767441860463,3.4651162790697674,0.43023255813953487,2.511627906976744,Randy Foye-200751,2013,0,47.650757166035696,13.762844780962682,4.30178474851271
402,921.0,98,25.8265306122449,1.8775510204081634,0.40816326530612246,1.663265306122449,Ray Allen-951,2013,0,23.068825489379424,6.627238650562266,2.479591836734694
403,276.0,31,27.806451612903224,4.064516129032258,0.5161290322580645,1.967741935483871,Ray McCallum-203492,2013,0,33.727367325702396,1.1238293444328824,1.6628511966701351
404,651.0,69,29.942028985507246,5.521739130434782,0.782608695652174,2.347826086956522,Raymond Felton-101109,2013,0,33.210459987397606,2.7987817685360215,2.254988447805083
407,1356.0,105,27.895238095238096,3.933333333333333,0.5428571428571428,1.9238095238095239,Reggie Jackson-202704,2013,0,53.55673469387756,3.2126984126984133,4.908843537414967
408,9.0,1,22.0,0.0,1.0,1.0,Reggie Williams-202130,2013,0,24.0,5.0,4.0
410,887.0,89,26.0561797752809,1.595505617977528,0.21348314606741572,2.044943820224719,Richard Jefferson-2210,2013,0,27.511172831713168,5.130034086605226,2.9213483146067416
426,11.0,2,22.5,3.5,0.0,3.0,Royal Ivey-2767,2013,0,8.25,3.75,2.0
428,1551.0,79,33.32911392405063,2.759493670886076,1.4936708860759493,2.329113924050633,Rudy Gay-200752,2013,0,111.1385995834001,2.5382150296426857,24.30892485178657
430,1509.0,65,32.61538461538461,7.2615384615384615,1.5384615384615385,2.5538461538461537,Russell Westbrook-201566,2013,0,144.36852071005916,7.134674556213017,41.86011834319527
431,515.0,28,33.5,0.8928571428571429,2.7142857142857144,2.2857142857142856,Ryan Anderson-201583,2013,0,99.20280612244898,19.9515306122449,6.607142857142857
434,468.0,54,23.462962962962962,1.7222222222222223,0.7407407407407407,2.685185185185185,Ryan Kelly-203527,2013,0,19.901234567901234,2.272633744855967,4.97153635116598
438,51.0,9,18.22222222222222,1.1111111111111112,0.2222222222222222,2.6666666666666665,Sergey Karasev-203508,2013,0,7.222222222222222,2.271604938271605,2.567901234567901
448,596.0,77,20.5974025974026,3.844155844155844,0.3116883116883117,1.4935064935064934,Shelvin Mack-202714,2013,0,20.682239838083994,2.5744644965424186,1.0858492157193456
451,1114.0,85,30.04705882352941,2.9411764705882355,1.6588235294117648,2.9176470588235293,Spencer Hawes-201150,2013,0,54.75321799307959,5.7658131487889275,3.1951557093425604
452,2146.0,92,35.77173913043478,8.23913043478261,0.5543478260869565,2.5217391304347827,Stephen Curry-201939,2013,0,139.52292060491493,25.328804347826086,18.223298676748584
462,992.0,93,25.849462365591396,0.9247311827956989,0.4731182795698925,2.3440860215053765,Terrence Ross-203082,2013,0,35.34882645392531,9.2542490461325,1.4623655913978493
463,474.0,74,24.91891891891892,1.5,0.7837837837837838,1.4189189189189189,Thabo Sefolosha-200757,2013,0,12.878013148283417,1.9360847333820308,1.1997808619430241
464,1488.0,84,33.55952380952381,2.2976190476190474,2.0952380952380953,2.6785714285714284,Thaddeus Young-201152,2013,0,117.30045351473922,3.8854875283446715,5.738095238095238
468,902.0,82,24.414634146341463,0.8780487804878049,0.3048780487804878,1.8658536585365855,Tim Hardaway Jr.-203501,2013,0,36.13875669244498,8.701070791195717,2.3359607376561566
470,936.0,64,29.734375,1.390625,1.4375,2.359375,Tobias Harris-202699,2013,0,63.890625,1.323486328125,12.3662109375
477,998.0,77,24.0,3.012987012987013,0.935064935064935,2.090909090909091,Tony Wroten-203100,2013,0,51.732163939956145,1.6370382863889357,13.96930342384888
479,119.0,13,20.76923076923077,2.4615384615384617,0.5384615384615384,2.4615384615384617,Toure' Murry-203315,2013,0,30.390532544378697,1.0887573964497042,2.041420118343195
480,358.0,50,21.0,0.9,0.64,1.92,Travis Outlaw-2566,2013,0,17.4736,1.9779999999999998,1.0903999999999998
481,1316.0,95,34.1578947368421,2.3789473684210525,1.3263157894736841,2.294736842105263,Trevor Ariza-2772,2013,0,51.988919667590025,12.506925207756233,4.692963988919668
483,916.0,73,31.45205479452055,5.589041095890411,0.5068493150684932,2.041095890410959,Trey Burke-203504,2013,0,60.88384312253706,7.358979170576093,2.162882341902796
486,1156.0,69,34.405797101449274,8.391304347826088,0.6231884057971014,1.7971014492753623,Ty Lawson-201951,2013,0,67.21991178323881,3.416089056920815,29.81516488132745
493,27.0,3,17.333333333333332,1.6666666666666667,0.6666666666666666,0.0,Vander Blue-203505,2013,0,21.11111111111111,2.0,2.2222222222222223
496,1217.0,88,30.21590909090909,4.136363636363637,0.5909090909090909,2.590909090909091,Victor Oladipo-203506,2013,0,57.38132747933884,2.6672262396694215,12.348398760330578
497,1120.0,95,23.757894736842104,2.4947368421052634,0.8105263157894737,2.463157894736842,Vince Carter-1713,2013,0,39.99002770083103,8.290304709141274,4.106592797783933
501,1537.0,98,33.58163265306123,2.2755102040816326,0.6122448979591837,2.316326530612245,Wesley Matthews-202083,2013,0,62.60828821324448,14.149104539775093,10.441795085381091
505,846.0,62,30.596774193548388,1.8387096774193548,0.9354838709677419,3.1129032258064515,Wilson Chandler-201163,2013,0,58.940166493236205,11.139958376690947,4.349635796045786
506,525.0,47,21.872340425531913,1.127659574468085,0.6170212765957447,2.0425531914893615,Xavier Henry-202333,2013,0,30.398370303304663,1.3852421910366683,15.175192394748757
0,161.0,19,17.05263157894737,2.6315789473684212,0.21052631578947367,0.8421052631578947,AJ Price-201985,2014,0,24.598337950138504,3.71191135734072,1.8614958448753463
1,1037.0,90,22.5,3.1777777777777776,0.4222222222222222,2.311111111111111,Aaron Brooks-201166,2014,0,40.7362962962963,5.8,3.686666666666667
8,520.0,72,21.72222222222222,0.9444444444444444,1.9027777777777777,2.25,Al-Farouq Aminu-202329,2014,0,14.29513888888889,1.3221450617283952,3.4459876543209877
9,632.0,80,23.625,1.1875,0.4625,2.05,Alan Anderson-101187,2014,0,17.76984375,3.1846875,1.6674999999999998
10,462.0,32,32.65625,2.875,0.625,2.5,Alec Burks-202692,2014,0,50.615234375,2.10546875,24.68359375
13,468.0,39,20.846153846153847,3.0,0.5641025641025641,1.3846153846153846,Alexey Shved-203144,2014,0,34.12886259040105,4.832347140039448,13.548980933596319
20,31.0,3,16.333333333333332,0.3333333333333333,0.0,2.3333333333333335,Andre Dawkins-203958,2014,0,17.0,9.333333333333334,4.666666666666667
22,864.0,106,26.547169811320753,3.1320754716981134,0.5754716981132075,1.4528301886792452,Andre Iguodala-2738,2014,0,20.40112139551442,3.007297970808117,1.7348700605197578
32,880.0,80,23.975,0.85,0.5,1.9,Anthony Morrow-201627,2014,0,33.16625,8.518125,1.6690625000000001
33,465.0,59,22.76271186440678,0.8813559322033898,0.847457627118644,2.0847457627118646,Anthony Tolliver-201229,2014,0,16.63430048836541,8.124102269462798,1.1743751795461075
38,1100.0,88,30.477272727272727,1.5909090909090908,0.3181818181818182,2.102272727272727,Arron Afflalo-201167,2014,0,47.8125,5.568827479338843,5.175232438016529
40,702.0,96,20.270833333333332,2.0416666666666665,0.3541666666666667,2.0,Austin Rivers-203085,2014,0,18.645399305555557,1.025390625,2.1775173611111107
41,1213.0,88,30.34090909090909,1.625,0.5681818181818182,2.272727272727273,Avery Bradley-202340,2014,0,72.5547520661157,7.493801652892562,1.196410123966942
42,383.0,45,16.711111111111112,1.0666666666666667,0.13333333333333333,1.3333333333333333,Ben Gordon-2732,2014,0,21.76,1.7066666666666668,1.9812345679012344
43,1055.0,88,31.602272727272727,1.6363636363636365,0.375,2.6363636363636362,Ben McLemore-203463,2014,0,43.63636363636363,7.8166322314049586,3.0334452479338845
48,790.0,82,25.829268292682926,1.0609756097560976,0.6341463414634146,1.4390243902439024,Bojan Bogdanovic-202711,2014,0,28.48780487804878,4.715942891136229,1.8926234384295062
49,815.0,91,24.373626373626372,2.9450549450549453,1.010989010989011,2.0,Boris Diaw-2564,2014,0,29.295012679628066,1.4364207221350076,1.0892404298997704
50,1212.0,73,34.49315068493151,3.3013698630136985,0.9726027397260274,2.2465753424657535,Bradley Beal-203078,2014,0,89.59467066991931,7.952711578157253,7.752674047663727
54,685.0,47,27.914893617021278,6.723404255319149,0.48936170212765956,1.6170212765957446,Brandon Jennings-201943,2014,0,63.55817111815301,8.754640108646447,9.584427342689
55,1096.0,67,31.35820895522388,5.268656716417911,0.43283582089552236,1.791044776119403,Brandon Knight-202688,2014,0,77.69347293383828,9.46669636890176,10.679438627756738
58,521.0,69,20.26086956521739,2.5072463768115942,0.21739130434782608,1.1159420289855073,Brian Roberts-203148,2014,0,19.985087166561645,2.712665406427221,1.2098298676748582
61,87.0,10,17.0,1.9,0.3,1.2,Bryce Cotton-203955,2014,0,24.75,1.8399999999999999,2.08
62,593.0,59,24.406779661016948,3.694915254237288,0.3220338983050847,1.88135593220339,C.J. Watson-201228,2014,0,23.33122665900603,4.029014650962367,6.9755817293881055
64,543.0,53,20.943396226415093,1.3396226415094339,0.3018867924528302,1.830188679245283,CJ McCollum-203468,2014,0,31.412958348166608,3.8063367746529013,2.589889640441438
65,987.0,71,26.802816901408452,1.1549295774647887,0.2535211267605634,2.084507042253521,CJ Miles-101139,2014,0,59.336441182305094,14.50902598690736,4.708589565562388
69,1096.0,47,33.61702127659574,2.9574468085106385,1.702127659574468,2.234042553191489,Carmelo Anthony-2546,2014,0,165.104119511091,6.781801720235401,26.866908103214126
73,46.0,6,21.0,4.833333333333333,0.0,1.6666666666666667,Casper Ware-203810,2014,0,14.805555555555554,2.1111111111111107,8.444444444444443
74,1135.0,73,32.12328767123287,2.506849315068493,0.9452054794520548,2.0684931506849313,Chandler Parsons-202718,2014,0,71.2223681741415,10.054419215612686,6.404203415274911
77,488.0,52,24.115384615384617,1.25,0.75,1.5576923076923077,Chase Budinger-201978,2014,0,25.838017751479292,2.972263313609468,2.1179733727810652
79,1060.0,51,33.94117647058823,2.0588235294117645,1.0784313725490196,1.588235294117647,Chris Bosh-2547,2014,0,125.32948865820838,4.862745098039215,22.872741253364094
80,370.0,39,22.897435897435898,1.4871794871794872,0.6923076923076923,2.128205128205128,Chris Copeland-203142,2014,0,30.11439842209073,8.034188034188034,1.4825772518080211
85,1935.0,101,34.24752475247525,9.96039603960396,0.6237623762376238,2.5346534653465347,Chris Paul-101108,2014,0,99.36731692971277,7.582589942162533,13.967650230369571
88,227.0,31,20.35483870967742,1.1290322580645162,0.7741935483870968,1.967741935483871,Cleanthony Early-203921,2014,0,18.206035379812693,2.4079084287200834,2.110301768990635
92,1157.0,103,25.155339805825243,1.9320388349514563,0.8932038834951457,2.2718446601941746,Corey Brewer-201147,2014,0,41.6314449995287,2.013007823546046,5.69337355075879
95,954.0,93,29.849462365591396,1.924731182795699,0.26881720430107525,1.7096774193548387,Courtney Lee-201584,2014,0,31.679500520291363,3.2840790842872014,2.505029483177246
96,851.0,89,23.59550561797753,4.449438202247191,0.25842696629213485,1.247191011235955,D.J. Augustin-201571,2014,0,25.045575053654844,2.999621259941927,5.878803181416488
98,1884.0,91,34.879120879120876,5.956043956043956,0.5714285714285714,2.065934065934066,Damian Lillard-203081,2014,0,117.14237410940706,15.473131264340054,20.427967636758847
101,783.0,61,23.81967213114754,1.4262295081967213,0.5245901639344263,1.639344262295082,Danilo Gallinari-201568,2014,0,38.76162321956463,9.337006181134104,10.660575114216607
102,228.0,32,21.28125,0.84375,0.625,2.4375,Danny Granger-101122,2014,0,14.966796875,3.9228515625,1.271484375
103,1040.0,92,27.891304347826086,1.9565217391304348,0.6630434782608695,2.0,Danny Green-201980,2014,0,35.26134215500945,12.901701323251418,1.83648393194707
109,798.0,51,33.254901960784316,5.509803921568627,0.45098039215686275,2.1176470588235294,Darren Collison-201954,2014,0,65.75470972702806,4.496732026143791,12.452902729719339
117,1163.0,92,30.891304347826086,1.7173913043478262,1.4565217391304348,2.239130434782609,DeMarre Carroll-201960,2014,0,43.16729678638941,7.05765595463138,4.905482041587901
118,952.0,93,19.9247311827957,4.225806451612903,0.3655913978494624,1.7419354838709677,Dennis Schroder-203471,2014,0,34.05341657995144,1.2974910394265233,4.69256561452191
119,1008.0,76,31.039473684210527,6.552631578947368,0.42105263157894735,2.3947368421052633,Deron Williams-101114,2014,0,52.29085872576177,5.017313019390582,9.60353185595568
121,1276.0,69,30.507246376811594,5.043478260869565,0.7536231884057971,1.3623188405797102,Derrick Rose-201565,2014,0,115.53245116572151,8.515858013022475,11.596723377441714
122,636.0,68,21.691176470588236,0.7647058823529411,0.6176470588235294,1.0,Derrick Williams-202682,2014,0,24.329584775086502,1.7084775086505193,5.764705882352941
123,728.0,81,22.123456790123456,3.2098765432098766,0.18518518518518517,2.0123456790123457,Devin Harris-2734,2014,0,21.17969821673525,4.587410455723213,4.1449474165523545
124,54.0,10,22.2,2.0,0.6,1.4,Devyn Marble-203906,2014,0,9.69,2.03,2.07
126,1020.0,83,27.85542168674699,2.0963855421686746,0.5301204819277109,2.036144578313253,Dion Waiters-203079,2014,0,59.70068224706054,3.395558136159094,3.15227173755262
127,1497.0,86,29.22093023255814,1.9069767441860466,0.5930232558139535,2.058139534883721,Dirk Nowitzki-1717,2014,0,87.61560302866414,4.888182801514332,12.782585181179016
128,461.0,45,25.8,4.488888888888889,0.3333333333333333,1.0666666666666667,Donald Sloan-202388,2014,0,33.23506172839507,3.703703703703704,3.6883950617283947
129,913.0,78,27.692307692307693,1.7564102564102564,1.8846153846153846,2.948717948717949,Donatas Motiejunas-202700,2014,0,46.59434582511505,1.2631492439184748,3.5976331360946747
130,186.0,29,17.310344827586206,1.2758620689655173,0.3448275862068966,1.3448275862068966,Dorell Wright-2748,2014,0,11.574316290130795,2.948870392390012,1.4007134363852556
132,152.0,21,19.333333333333332,0.7619047619047619,0.42857142857142855,1.2857142857142858,Doug McDermott-203926,2014,0,16.836734693877553,2.2857142857142856,1.7414965986394555
133,1282.0,108,31.435185185185187,3.9166666666666665,1.537037037037037,3.361111111111111,Draymond Green-203110,2014,0,41.827160493827165,5.418895747599452,5.806327160493827
136,44.0,5,22.8,2.6,0.4,0.6,Dwight Buycks-202779,2014,0,21.6,1.8,3.6
146,235.0,39,21.487179487179485,1.4102564102564104,0.6666666666666666,2.6923076923076925,Elijah Millsap-202407,2014,0,10.792899408284024,1.4201183431952662,3.0558842866535176
147,93.0,11,19.454545454545453,2.272727272727273,0.2727272727272727,1.3636363636363635,Elliot Williams-202343,2014,0,20.793388429752067,3.7024793388429753,1.4545454545454546
150,1467.0,87,33.367816091954026,5.954022988505747,0.8620689655172413,2.310344827586207,Eric Bledsoe-202339,2014,0,71.95243757431629,3.577090764962347,24.048090897080197
151,949.0,70,32.128571428571426,3.6714285714285713,0.44285714285714284,2.4,Eric Gordon-201569,2014,0,54.64877551020408,12.124285714285714,3.985714285714286
154,746.0,64,23.234375,0.984375,1.484375,2.578125,Ersan Ilyasova-101141,2014,0,46.108154296875,4.478271484375,2.471923828125
155,758.0,65,27.96923076923077,2.0923076923076924,0.47692307692307695,2.076923076923077,Evan Fournier-203095,2014,0,41.33136094674557,5.443786982248521,4.4478106508875745
161,217.0,32,24.28125,1.875,0.625,2.34375,Garrett Temple-202066,2014,0,11.89453125,3.1875,2.3515625
162,196.0,39,17.641025641025642,0.7692307692307693,0.48717948717948717,1.8974358974358974,Gary Harris-203914,2014,0,9.162393162393162,1.7258382642998031,1.1676528599605522
163,633.0,60,22.516666666666666,2.1166666666666667,0.3,1.7166666666666666,Gary Neal-202390,2014,0,34.879999999999995,2.82,6.474722222222223
164,755.0,48,28.458333333333332,5.104166666666667,0.625,2.4583333333333335,George Hill-201588,2014,0,70.22395833333334,6.584201388888888,8.680555555555555
165,912.0,70,20.7,1.3428571428571427,0.5,2.0428571428571427,Gerald Green-101123,2014,0,52.68081632653061,11.331020408163264,3.257142857142857
166,967.0,78,29.025641025641026,2.628205128205128,0.44871794871794873,1.7179487179487178,Gerald Henderson-201945,2014,0,51.18934911242604,1.0059171597633136,6.5627876397107165
171,40.0,6,19.333333333333332,1.1666666666666667,0.6666666666666666,2.8333333333333335,Glen Rice-203318,2014,0,14.083333333333332,2.0,4.166666666666667
173,1356.0,84,32.595238095238095,4.380952380952381,0.9880952380952381,2.4523809523809526,Goran Dragic-201609,2014,0,81.20323129251702,3.6635487528344672,6.458333333333333
174,1582.0,84,33.42857142857143,4.095238095238095,0.6904761904761905,1.6785714285714286,Gordon Hayward-202330,2014,0,85.578089569161,6.535147392290249,29.040391156462583
181,1123.0,111,28.486486486486488,1.3873873873873874,1.4774774774774775,1.8558558558558558,Harrison Barnes-203084,2014,0,31.758785812839868,2.710981251521792,2.515380245109975
186,671.0,75,24.8,1.2,0.7066666666666667,2.1066666666666665,Hollis Thompson-203138,2014,0,24.261155555555554,6.691199999999999,1.207111111111111
189,698.0,85,26.95294117647059,2.023529411764706,0.9647058823529412,2.2941176470588234,Iman Shumpert-202697,2014,0,24.223667820069203,4.179930795847751,1.1266435986159171
190,473.0,38,24.289473684210527,2.710526315789474,0.5263157894736842,2.1842105263157894,Isaiah Canaan-203477,2014,0,42.67313019390582,15.818559556786704,3.5339335180055405
191,1252.0,77,25.324675324675326,4.376623376623376,0.4805194805194805,2.1948051948051948,Isaiah Thomas-202738,2014,0,56.86034744476303,9.002529937594872,25.285714285714285
193,633.0,77,19.22077922077922,4.064935064935065,0.38961038961038963,1.4545454545454546,J.J. Barea-200826,2014,0,24.62084668578175,1.7999662674987351,1.3251813121942992
195,1574.0,98,31.571428571428573,1.7653061224489797,0.22448979591836735,1.8877551020408163,JJ Redick-200755,2014,0,66.62973760932944,14.566326530612246,6.416076634735526
197,391.0,61,18.295081967213115,1.3114754098360655,0.5573770491803278,2.1475409836065573,JaKarr Sampson-203960,2014,0,13.510884170921793,1.1085729642569202,1.582370330556302
200,232.0,20,28.65,2.0,0.15,1.65,Jabari Brown-203913,2014,0,31.319999999999997,3.84,13.600000000000001
203,695.0,76,22.894736842105264,1.394736842105263,1.0263157894736843,2.039473684210526,Jae Crowder-203109,2014,0,25.930747922437675,2.377770083102493,3.5557479224376736
204,1283.0,83,26.19277108433735,2.4096385542168677,0.30120481927710846,1.819277108433735,Jamal Crawford-2037,2014,0,67.16040063869939,10.529830164029612,11.923936710698214
206,363.0,50,21.22,1.0,0.96,1.76,James Ennis III-203516,2014,0,12.235999999999999,1.178,4.8552
207,2785.0,104,35.69230769230769,6.846153846153846,0.8557692307692307,2.605769230769231,James Harden-201935,2014,1,136.42427884615384,16.963757396449704,87.51192677514793
209,272.0,41,18.5609756097561,0.5365853658536586,0.21951219512195122,2.1463414634146343,James Jones-2592,2014,0,10.057108863771564,7.362284354550863,1.4503271861986915
211,89.0,15,17.333333333333332,0.7333333333333333,0.4,1.2666666666666666,James Young-203923,2014,0,10.826666666666666,3.6,1.92
213,46.0,4,21.0,2.0,0.25,2.75,Jared Cunningham-203099,2014,0,26.0,5.625,19.25
215,934.0,67,26.761194029850746,2.343283582089552,2.5522388059701493,2.791044776119403,Jared Sullinger-203096,2014,0,69.38560926709735,3.4150144798396074,3.6328803742481623
218,1076.0,89,27.280898876404493,4.662921348314606,0.24719101123595505,1.797752808988764,Jarrett Jack-101127,2014,0,46.0680469637672,1.0027774270925387,6.829061987122838
221,172.0,18,22.333333333333332,2.111111111111111,0.7222222222222222,1.5555555555555556,Jason Richardson-2202,2014,0,33.67901234567902,8.993827160493828,1.154320987654321
227,1307.0,92,30.42391304347826,1.7282608695652173,0.8152173913043478,1.858695652173913,Jeff Green-201145,2014,0,61.46479206049149,4.0827032136105865,10.22069943289225
228,1502.0,95,29.86315789473684,6.7894736842105265,0.43157894736842106,1.936842105263158,Jeff Teague-201952,2014,0,69.8067590027701,2.9473684210526314,15.0002216066482
231,395.0,58,22.275862068965516,1.3275862068965518,0.8103448275862069,2.413793103448276,Jerami Grant-203924,2014,0,11.744351961950061,2.183115338882283,5.961950059453033
234,332.0,29,23.586206896551722,1.793103448275862,0.4482758620689655,2.2758620689655173,Jeremy Lamb-203087,2014,0,37.155766944114156,4.27705112960761,7.8478002378121285
235,894.0,79,25.240506329113924,4.6835443037974684,0.35443037974683544,2.6962025316455698,Jeremy Lin-202391,2014,0,32.61496555039257,2.056401217753565,11.183303957699087
240,192.0,26,17.692307692307693,2.1153846153846154,0.23076923076923078,1.3461538461538463,Jimmer Fredette-202690,2014,0,15.461538461538463,1.7751479289940828,2.417159763313609
241,1669.0,82,38.109756097560975,3.1951219512195124,1.7682926829268293,1.7195121951219512,Jimmy Butler-202710,2014,0,94.90065437239738,4.095776323616894,41.17519333729923
243,669.0,59,24.389830508474578,1.3389830508474576,0.2033898305084746,1.271186440677966,Jodie Meeks-201975,2014,0,34.68428612467682,4.694053432921574,6.581442114334961
246,1278.0,90,34.41111111111111,3.7666666666666666,0.6555555555555556,1.6,Joe Johnson-2207,2014,0,69.06370370370371,6.562469135802468,4.105185185185185
252,159.0,17,20.11764705882353,0.8823529411764706,0.17647058823529413,1.0588235294117647,John Jenkins-203098,2014,0,20.871972318339097,3.8200692041522495,1.591695501730104
255,1594.0,92,34.94565217391305,9.771739130434783,0.45652173913043476,2.152173913043478,John Wall-202322,2014,0,93.36862003780718,2.1944706994328924,17.598298676748584
258,485.0,73,17.47945205479452,1.0547945205479452,1.3287671232876712,2.0,Jonas Jerebko-201973,2014,0,13.469506474010133,1.6216926252580222,1.0358416213173203
261,729.0,55,27.2,3.7818181818181817,1.0363636363636364,2.036363636363636,Jordan Clarkson-203903,2014,0,56.272727272727266,1.5953719008264462,7.784132231404958
268,1333.0,107,26.429906542056074,3.3457943925233646,1.7476635514018692,2.6542056074766354,Josh Smith-2746,2014,0,58.252773167962275,2.7261769586863482,5.166390077736048
269,668.0,49,30.040816326530614,6.26530612244898,0.7142857142857143,2.489795918367347,Jrue Holiday-201950,2014,0,67.0262390670554,3.521865889212828,3.0653894210745527
272,243.0,28,17.857142857142858,1.5357142857142858,0.35714285714285715,1.3928571428571428,Justin Holiday-203200,2014,0,21.887755102040817,4.316326530612245,1.5025510204081634
274,528.0,59,24.52542372881356,1.271186440677966,1.271186440677966,2.2711864406779663,KJ McDaniels-203909,2014,0,25.194771617351336,2.1804079287561047,4.4056305659293304
276,1199.0,71,31.690140845070424,2.5211267605633805,1.380281690140845,2.056338028169014,Kawhi Leonard-202695,2014,0,82.3697679031938,3.373140249950407,13.037690934338427
278,732.0,72,22.180555555555557,1.7222222222222223,1.4166666666666667,3.2916666666666665,Kelly Olynyk-203482,2014,0,31.532407407407405,2.802276234567901,3.000192901234568
279,1155.0,68,32.970588235294116,5.161764705882353,0.5588235294117647,1.4852941176470589,Kemba Walker-202689,2014,0,91.75389273356402,6.008650519031143,16.338884083044984
283,470.0,78,19.833333333333332,1.2179487179487178,0.28205128205128205,1.858974358974359,Kent Bazemore-203145,2014,0,10.990138067061142,1.3851084812623273,1.8239644970414202
